id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
3024146,19019621113000633000000000U7,NEO MEDICS GROUP,Consultorios de medicina especializada del sector privado,11 a 30 personas,RIO GUADALQUIVIR,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
9277138,19039621113023181000000000U8,NEOMTY PEDIATRIA NEONATOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,ECUADOR,64630,NUEVO LEÓN   ,Monterrey,Monterrey
2962618,19039621113012211000000000U6,NEOS DERM,Consultorios de medicina especializada del sector privado,0 a 5 personas,ALEJANDRO DE RODAS,64610,NUEVO LEÓN   ,Monterrey,Monterrey
8667346,19039621113016481000000000U1,NEUMOLOGO PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LICENCIADO JOSE BENITEZ,64060,NUEVO LEÓN   ,Monterrey,Monterrey
6705830,19039621398002103010000000U4,NEURO CENTER,Consultorios de medicina especializada del sector privado,11 a 30 personas,SAYULA,64020,NUEVO LEÓN   ,Monterrey,Monterrey
2970941,19039621113004521000000000U8,NEUROCIRJANO ROGELIO MENDIETA ALBA,Consultorios de medicina general del sector privado,0 a 5 personas,SIERRA MADRE,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2971012,19039621111007101000000000U0,NEUROCIRUJANO,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2971221,19039621113007701000000000U3,NEUROLOGIA,Consultorios de medicina general del sector privado,0 a 5 personas,SIERRA MADRE,64060,NUEVO LEÓN   ,Monterrey,Monterrey
9300106,19039621113022901000000000U0,NEUROLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
9286174,19039621113022951000000000U5,NEUROLOGO MEDICINA INTERNA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
6216881,19039621111005341000000000U4,NEUROSCOPIC S DE R.L. DE C.V.,Consultorios de medicina general del sector privado,0 a 5 personas,DOCTOR SANTOS SEPULVEDA,64710,NUEVO LEÓN   ,Monterrey,Monterrey
9277134,19019621113001901000000000U7,NIU CIRUGIA PLASTICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LAZARO CARDENAS,66260,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
8996969,19019621113001131000000000U1,NIU MED GROUP BY BANE,Consultorios de medicina especializada del sector privado,0 a 5 personas,LAZARO CARDENAS,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
8759371,19021621111000791000000000U3,NOVO CLINIC,Consultorios de medicina general del sector privado,0 a 5 personas,AGUILA REAL,66062,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo
7678625,19046621111001771000000000U1,NUTRICLINIC,Consultorios de medicina general del sector privado,0 a 5 personas,ROMULO GARZA,66477,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
2991306,19019621113000701000000000U2,NUVOPTICS,Consultorios de medicina especializada del sector privado,0 a 5 personas,RIO DE LA PLATA,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
7563563,19019621113001551000000000U0,OBESITY CARE LCI. MONICA MULIA GUDIÑO,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRIDA KAHLO,66260,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
8695592,19019621113000871000000000U3,OBESITY CARE LIC. FELIPE MARTINEZ DE LOS SANTOS,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRIDA KAHLO,66260,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
9313556,19039621111011271000000000U5,OCA CONSULKTORIOS,Consultorios de medicina general del sector privado,0 a 5 personas,ALEJANDRO DE RODAS,64050,NUEVO LEÓN   ,Monterrey,Monterrey
6214388,19039621113014851000000000U7,OCA MEDICAL CENTER,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSE MARIA PINO SUAREZ,64000,NUEVO LEÓN   ,Monterrey,Monterrey
2969084,19039621111007221000000000U6,OCA MEDICAL CENTER,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA PINO SUAREZ,64000,NUEVO LEÓN   ,Monterrey,Monterrey
6212704,19039621113005401000000000U2,OCA MEDICAL CENTER,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSE MARIA PINO SUAREZ,64000,NUEVO LEÓN   ,Monterrey,Monterrey
2970958,19039621111004083001000000U3,OCULAR PAGE,Consultorios de medicina general del sector privado,6 a 10 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
9293798,19026621113001111000000000U8,ODONTOLLY,Consultorios de medicina especializada del sector privado,0 a 5 personas,NINGUNO,67176,NUEVO LEÓN   ,Guadalupe,Guadalupe
3025603,19039541340000062000000000U3,OFICINAS,Consultorios de medicina general del sector privado,6 a 10 personas,FRAY SERVANDO TERESA DE MIER,64010,NUEVO LEÓN   ,Monterrey,Monterrey
3000069,19038931610000121010000000U3,OFICINAS DEL SEGURO POPULAR,Clínicas de consultorios médicos del sector público,0 a 5 personas,PARAS,67500,NUEVO LEÓN   ,Montemorelos,Montemorelos
9279498,19039621113023191000000000U7,OFTALMICA MONTERREY,Consultorios de medicina especializada del sector privado,0 a 5 personas,PASEO DE LOS LEONES,64610,NUEVO LEÓN   ,Monterrey,Monterrey
8499178,19039621113017461000000000U2,OFTALMO CLINIC,Consultorios de medicina especializada del sector privado,0 a 5 personas,BELISARIO DOMINGUEZ,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2970994,19039621111005411000000000U5,OFTALMO INTEGRA,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
9292905,19039621113023231000000000U1,OFTALMO LASER DE MONTERREY,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
6445981,19039621113016331000000000U8,OFTALMO LASER QUIRURGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
3027243,19019621113000671000000000U7,OFTALMOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MANUEL GOMEZ MORIN,66297,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
9293894,19039621113023081000000000U0,OFTALMOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SIERRA MADRE,64060,NUEVO LEÓN   ,Monterrey,Monterrey
3021930,19039621113012511000000000U9,OFTALMOLOGIA ESPECIALIDADES MEDICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,ADOLFO RUIZ CORTINES,64310,NUEVO LEÓN   ,Monterrey,Monterrey
3025345,19039621113008171001000000U8,OFTALMOLOGIA LASER OBISPADO,Consultorios de medicina especializada del sector privado,11 a 30 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
9285855,19039621113022931000000000U7,OFTALMOLOGIA PEDIATRICA Y ESTRABISMO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8696165,19039621113017161000000000U8,OFTALMOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8412710,19039621113021331000000000U1,OFTALMOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
3026284,19039621113009821000000000S7,OFTALMOLOGO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,BAHAMAS,64620,NUEVO LEÓN   ,Monterrey,Monterrey
3019421,19039621113010822000000000U2,OFTAMOLOGIA MIRAVALLE,Consultorios de medicina especializada del sector privado,0 a 5 personas,RÍO SAN JUAN,64660,NUEVO LEÓN   ,Monterrey,Monterrey
2964298,19039621113015071000000000U1,OFTANMOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SIMON BOLIVAR,64460,NUEVO LEÓN   ,Monterrey,Monterrey
2938475,19026621113000511000000000U0,OIDOS NARIZ Y GARGANTA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CHULA VISTA,67130,NUEVO LEÓN   ,Guadalupe,Guadalupe
8663319,19039621111008531000000000U7,OLYMPIC SPORT MEDICINE,Consultorios de medicina general del sector privado,0 a 5 personas,PROLONGACION RIO NAZAS,64753,NUEVO LEÓN   ,Monterrey,Monterrey
2970967,19039621111006351010000000U2,ONCOLOGIA MEDICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8753655,19039621113019991000000000U6,ONCOLOGIA MEDICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SAN FERNANDO,64320,NUEVO LEÓN   ,Monterrey,Monterrey
8751375,19039621113017261000000000U6,ONCOLOGIA RADIOTERAPIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8635086,19039621113017491000000000U9,ONCOLOGIA Y ESPECIALIDADES DE MONTERRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,DOCTOR MIGUEL VERA,64710,NUEVO LEÓN   ,Monterrey,Monterrey
8695606,19039621115000143000000000U0,OPCION ONCOLOGICA,Clínicas de consultorios médicos del sector privado,11 a 30 personas,DEGOLLADO SUR,64040,NUEVO LEÓN   ,Monterrey,Monterrey
2978165,19046621113001111000000000U6,OPTICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CASA BLANCA,66478,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
2999453,19004621113000051000000000U4,OPTICA ARANDA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LERDO DE TEJADA,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende
3021677,19046621320000041000000000U7,OPTICA ARFAPE,Consultorios de medicina especializada del sector privado,0 a 5 personas,BENITO JUAREZ,66400,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
2972548,19039621113015291000000000U5,OPTICA ESPLER,Consultorios de medicina especializada del sector privado,0 a 5 personas,CONSTITUYENTES DE NUEVO LEON,64540,NUEVO LEÓN   ,Monterrey,Monterrey
3012020,19044621113000061000000000U9,OPTICA GARZA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CARRETERA NACIONAL,65200,NUEVO LEÓN   ,Sabinas Hidalgo,Ciudad Sabinas Hidalgo
2985825,19026621113000741000000000U3,OPTICA GLOJE,Consultorios de medicina especializada del sector privado,0 a 5 personas,ISLA DE REVILLAGIGEDO,67170,NUEVO LEÓN   ,Guadalupe,Guadalupe
3024728,19039621113012551000000000U5,OPTICA MEDICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRANCISCO GARZA SADA,64030,NUEVO LEÓN   ,Monterrey,Monterrey
3040311,19039621113015621000000000U3,OPTICA RAZO,Consultorios de medicina especializada del sector privado,0 a 5 personas,PLAYA SANTIAGO,64850,NUEVO LEÓN   ,Monterrey,Monterrey
8262221,19033621113000191000000000U7,OPTICA SALDAÑA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LICENCIADO BENITO JUAREZ,67700,NUEVO LEÓN   ,Linares,Linares
2915850,19039621113011751000000000U2,OPTICA SOL,Consultorios de medicina especializada del sector privado,0 a 5 personas,LICENCIADO BENITO JUAREZ,64000,NUEVO LEÓN   ,Monterrey,Monterrey
2986363,19026621113000781000000000U9,OPTICA Y OFTALMOLOGIA SAN MIGUEL,Consultorios de medicina especializada del sector privado,0 a 5 personas,PABLO LIVAS,67190,NUEVO LEÓN   ,Guadalupe,Guadalupe
2933444,19039621113016141000000000U1,OQULAR OFTALMOLOGOS ESPECIALIZADOS,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA,64660,NUEVO LEÓN   ,Monterrey,Monterrey
2992910,19019621111000632001000000U3,ORGANIC CENTER MEXICO CENTRO DE NUTRICION,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE VASCONCELOS,66240,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
6446917,19019621113000473001000000U8,ORTODONCIA Y ORTOPEDIA DENTOFACIAL,Consultorios de medicina especializada del sector privado,11 a 30 personas,VIA SAVOTINO,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
2925366,19026621113000702000000000U5,ORTOMEDIC,Consultorios de medicina especializada del sector privado,6 a 10 personas,OLIMPIA,67110,NUEVO LEÓN   ,Guadalupe,Guadalupe
2970963,19039621113002431000000000U2,ORTOPEDIA TRAUMATOLOGIA,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2971003,19039621111005951000000000U0,ORTOPEDIA TRAUMATOLOGIA CIRUGIA DE COLUMNA,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2964631,19039621113014451000000000U6,ORTOPEDIA Y TRAUMATOLOGÍA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SEPTIMA AVENIDA,64610,NUEVO LEÓN   ,Monterrey,Monterrey
9297220,19039621113022961000000000U4,ORTOPEDIA Y TRAUMATOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SIERRA MADRE,64060,NUEVO LEÓN   ,Monterrey,Monterrey
3025468,19039621113005801000000000U3,ORTOPEDISTAS ASOCIADOS DE MONTERREY,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2917154,19026621113000421000000000U2,ORTOREHABILITACION INTEGRAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,COLIMA,67170,NUEVO LEÓN   ,Guadalupe,Guadalupe
9310993,19039621113023221000000000U2,OSTEOPATA QUIROPRACTICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,ALEJANDRO DE RODAS,64344,NUEVO LEÓN   ,Monterrey,Monterrey
6216690,19019621113000121000000000U3,OTORRINO MEDIC,Consultorios de medicina especializada del sector privado,0 a 5 personas,RIO DE LA PLATA,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
2971002,19039621111004821000000000U6,OTORRINOLARINGOLOGO,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8696119,19039621113017111000000000U3,OTORRINOLARINGOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
7679906,19026621113000911000000000U2,PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,VALENTIN GOMEZ FARIAS,67117,NUEVO LEÓN   ,Guadalupe,Guadalupe
2970976,19039621111006561000000000U6,PEDIATRA,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2918298,19026621113000021000000000U0,PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,PABLO LIVAS,67180,NUEVO LEÓN   ,Guadalupe,Guadalupe
8816609,19026621115000081000000000U9,PEDIATRA,Clínicas de consultorios médicos del sector privado,0 a 5 personas,TAURO,67110,NUEVO LEÓN   ,Guadalupe,Guadalupe
3031043,19046621113000671000000000U0,PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LOS PINOS,66478,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
3030180,19004621113000041000000000U5,PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL IGNACIO ZARAGOZA,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende
3042308,19026621113000171000000000U3,PEDIATRA FERNANDO JAVIER CONTRERAS SALAZAR,Consultorios de medicina especializada del sector privado,0 a 5 personas,PASEO DE LAS AMERICAS,67174,NUEVO LEÓN   ,Guadalupe,Guadalupe
2971152,19039621113005031000000000U7,PEDIATRA NEONATOLOGA,Consultorios de medicina especializada del sector privado,0 a 5 personas,BELISARIO DOMINGUEZ,64060,NUEVO LEÓN   ,Monterrey,Monterrey
8778994,19039621113018091000000000U6,PEDIATRA NEONATOLOGA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LOMA GRANDE,64710,NUEVO LEÓN   ,Monterrey,Monterrey
6445862,19039622111000771010000000U6,PEDIATRAS NEONANTOLOGOS,Consultorios de medicina especializada del sector privado,0 a 5 personas,IGNACIO LUIS VALLARTA,64000,NUEVO LEÓN   ,Monterrey,Monterrey
3054043,19039621113011762001000000U9,PEDIATRAS Y GASTROENTOROLOGOS ASOCIADOS DE MONTERREY SC,Consultorios de medicina especializada del sector privado,6 a 10 personas,DOCTOR IGNACIO MORONES PRIETO,,NUEVO LEÓN   ,Monterrey,Monterrey
7703557,19039621113020501000000000U0,PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CUMBRES ELITE,64349,NUEVO LEÓN   ,Monterrey,Monterrey
3025342,19039621113003791000000000U8,PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2936251,19026621111000151000000000U9,PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,OLMECA,67150,NUEVO LEÓN   ,Guadalupe,Guadalupe
3015181,19046621113000491000000000U3,PEDIATRIA ANAHUAC,Consultorios de medicina especializada del sector privado,0 a 5 personas,MANUEL L. BARRAGAN,66450,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
3050435,19039621113001211000000000U9,PEDIATRIA AVANZADA,Consultorios de medicina especializada del sector privado,0 a 5 personas,JAGUAR,64117,NUEVO LEÓN   ,Monterrey,Monterrey
8696123,19039621113017141000000000U0,PEDIATRIA NEONATOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
6217176,19039621113006481000000000U3,PEDIATRIAS ESPECIALIZADAS SAN GERARDO,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL JERONIMO TREVIÑO OTE,64010,NUEVO LEÓN   ,Monterrey,Monterrey
8696122,19039621113017131000000000U1,PEDIATRICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,64060,NUEVO LEÓN   ,Monterrey,Monterrey
2992329,19019621113000611000000000U3,PERFECTA CIRUGIA PLASTICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,RIO ROSAS,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
8533048,19019621113000992000000000U7,PERFECTA CIRUGIA PLASTICA,Consultorios de medicina especializada del sector privado,6 a 10 personas,CALZADA DEL VALLE,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
2991143,19019621111000471000000000U6,PERFILES CONSULTAS MEDICAS,Consultorios de medicina general del sector privado,0 a 5 personas,RIO SAN LORENZO,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García
6722890,19046621112000141000000000U6,PHARMA CLINIC SERVICIOS MEDICOS  SUC. 747-MORENITA MIA,Consultorios de medicina general del sector público,0 a 5 personas,MORENITA MIA,66420,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza
